Wavelength (nm),Power (mW),Position (mm)
670,7.993667390000001,14.832806250000015
670,8.1352191,14.742795000000013
670,8.2795471,14.643830250000013
670,8.36994965,14.544198750000014
670,8.464516139999999,14.482619625000014
670,8.57672654,14.418421125000012
670,8.65979493,14.343411750000014
670,9.35220812,14.245828125000013
670,9.31059662,14.000797500000013
670,9.38985776,13.939408875000014
670,9.47902445,13.875591375000013
670,9.58404504,13.811821500000013
670,9.74454544,13.742812875000013
670,9.90702957,13.638990375000011
670,9.99619626,13.544216625000013
670,10.1547157,13.444204125000013
670,10.2498289,13.395198000000013
670,10.3607932,13.332618750000012
670,10.463830999999999,13.267801125000013
670,10.562907,13.205221875000014
670,10.705574400000001,13.140832875000013
670,10.838333500000001,13.043630250000012
670,10.9512806,12.943998750000011
670,10.9988358,12.838223625000014
670,11.0622449,12.742830750000012
670,11.1018736,12.69201487500001
670,11.127634,12.628626000000013
670,11.1395232,12.539805375000011
670,11.1474488,12.43960237500001
670,11.145465999999999,12.344209500000012
670,11.1633008,12.243816000000011
670,11.143486,12.143994000000012
670,11.1395232,12.081224250000012
670,11.145465999999999,12.021597750000012
670,11.1514116,11.944397625000011
670,11.1355595,11.851005000000011
670,11.1335777,11.798236500000012
670,11.129614,11.733037875000011
670,11.145465999999999,11.641836000000012
670,11.141503199999999,11.544395250000012
670,11.1335777,11.47781550000001
670,11.1216884,11.41480762500001
670,11.1315968,11.34403687500001
670,11.143486,11.23859512500001
670,11.127634,11.14763137500001
670,11.1335777,11.05080975000001
670,11.1315968,10.996612500000012
670,11.145465999999999,10.93422375000001
670,11.1355595,10.87059675000001
670,11.141503199999999,10.80720787500001
670,11.1216884,10.740628125000011
670,11.127634,10.64499712500001
670,11.1236712,10.54560375000001
670,11.127634,10.44063825000001
670,11.1197084,10.34800762500001
670,11.1236712,10.296429750000009
670,11.113762900000001,10.23061200000001
670,11.1157456,10.14322012500001
670,11.1177256,10.040207250000009
670,11.1058373,9.94481437500001
675,0.000756531506,99.9931166250001
675,0.000759864349,99.9393003750001
675,0.0007724112829999999,99.7211302500001
675,0.000801818203,99.3766110000001
675,0.0008216188120000001,99.0807645000001
675,0.0008563189910000001,98.7485325000001
675,0.000883765324,98.19917812500009
675,0.000925130962,97.84965825000009
675,0.000983552695,97.29968475000008
675,0.00107275378,96.46134187500009
675,0.0011705805,95.40930562500009
675,0.0012419412799999998,94.45932975000008
675,0.0013244766700000001,93.82734600000009
675,0.00141995099,93.1953146250001
675,0.0014860185,92.43331462500008
675,0.0016297202600000001,91.4213310000001
675,0.00177910727,90.50931225000008
675,0.00188752063,89.99534325000008
675,0.00205396373,89.3573111250001
675,0.0022106044100000002,88.46534250000009
675,0.00235410994,87.7573016250001
675,0.0025119266,87.12331762500008
675,0.00278109792,86.45532937500009
675,0.0030408587000000003,85.43934525000007
675,0.00320338086,84.46931925000008
675,0.00351901485,83.43533287500007
675,0.0037430957,82.97132250000008
675,0.00397501753,82.32533700000008
675,0.00422478024,81.69130537500008
675,0.004494539549999999,81.04531987500008
675,0.00495975701,80.41333612500009
675,0.005416739899999999,79.40730562500008
675,0.0060356565,78.46133025000007
675,0.00670201689,77.46334837500008
675,0.00711096891,76.46731912500007
675,0.00759873092,75.87734062500007
675,0.00831096622,75.29931600000008
675,0.00870148961,74.44330425000007
675,0.0108872919,73.98734250000007
675,0.0114865234,72.00733312500007
675,0.0121977446,71.46731325000006
675,0.013017022900000001,70.82132775000007
675,0.0140091952,70.18934400000008
675,0.0157400937,69.46530112500005
675,0.0165790188,68.42931450000006
675,0.018288304999999998,67.46933737500007
675,0.019547675,66.99132525000007
675,0.0215359487,66.35134050000006
675,0.0231116319,65.42532000000007
675,0.024793413099999998,64.74533025000007
675,0.0267266751,64.11534675000007
675,0.0294634974,63.413306625000054
675,0.0325795081,62.47533225000006
675,0.0345815315,61.47330225000005
675,0.0383694678,60.48932212500006
675,0.0426171391,59.42933250000006
675,0.0457135029,59.00132662500006
675,0.050173363,58.36134187500006
675,0.0559043838,57.457324125000056
675,0.06241538359999999,56.45934225000005
675,0.06940970340000001,55.415307000000055
675,0.077732162,54.44932912500005
675,0.0819739435,53.43734550000005
675,0.109709137,52.925329125000054
675,0.116155126,50.32133700000005
675,0.124428785,49.737311625000046
675,0.132820365,49.093326375000046
675,0.141781871,48.455341875000045
675,0.151588436,47.80930875000004
675,0.163026139,47.17932525000004
675,0.181794181,46.47933300000005
675,0.19248508,45.433345125000045
675,0.212609157,44.50132387500004
675,0.227034034,43.98930750000004
675,0.24778695699999997,43.343322000000036
675,0.25871367,42.46930800000004
675,0.276184699,42.06730537500004
675,0.30558469,41.413318875000044
675,0.341509294,40.46534325000003
675,0.376844313,39.42330825000004
675,0.41964725799999997,38.47733287500003
675,0.44232612699999996,37.44534675000004
675,0.494915934,36.49932375000004
675,0.528914679,35.99130787500003
675,0.579716114,35.34732262500003
675,0.6519387240000001,34.45730662500003
675,0.715691131,33.45332400000004
675,0.8021027900000001,32.43934012500003
675,1.09858974,31.383303375000033
675,1.1617506400000002,28.655343375000026
675,1.23726891,28.00330950000003
675,1.36300176,27.359324250000025
675,1.5297303899999999,26.451306000000024
675,1.6870437,25.373314125000025
675,1.8098345,24.455342250000022
675,1.94615975,23.833312125000024
675,2.12956127,23.20532887500002
675,2.2929550599999997,22.453330125000022
675,2.58894754,21.54531187500002
675,2.78274505,21.123735375000017
675,3.04853008,20.642341875000017
675,3.30136926,20.07198487500002
675,3.45927081,19.59978300000002
675,3.70171363,19.09438650000002
675,3.75153637,19.019377125000016
675,3.80881224,18.941605500000016
675,3.83686204,18.84878437500002
675,3.8960997500000003,18.752010375000015
675,3.93474149,18.700813500000017
675,3.9743641399999996,18.636805500000015
675,4.01634024,18.572797500000018
675,4.057140090000001,18.508218000000017
675,4.12206631,18.444400500000018
675,4.1883653,18.34557862500002
675,4.26172605,18.247995000000017
675,4.33155568,18.143601000000015
675,4.369020460000001,18.047208000000015
675,4.4170781,17.99339175000002
675,4.48318059,17.93319375000002
675,4.51691914,17.847421125000015
675,4.57046786,17.805987375000015
675,4.65108594,17.740407750000017
675,4.744258240000001,17.64877725000002
675,4.841941869999999,17.549383875000014
675,4.90294397,17.448180750000017
675,4.96610487,17.386792125000014
675,5.04280021,17.326594125000017
675,5.09321177,17.247822375000016
675,5.18697128,17.152620000000017
675,5.25170099,17.102613750000017
675,5.34585398,17.03760562500002
675,5.44490991,16.944213000000016
675,5.514348389999999,16.848582000000015
675,5.58300177,16.783002375000017
675,5.6606764,16.717613250000017
675,5.7769943999999995,16.647604500000018
675,5.82681643,16.541019750000014
675,5.93489688,16.449817875000015
675,6.00511907,16.398811500000015
675,6.10496011,16.335422625000017
675,6.1561553700000005,16.248221250000014
675,6.23187004,16.207216125000013
675,6.35210983,16.143208125000015
675,6.48274738,16.047196125000013
675,6.60848012,15.943183125000013
675,6.748924499999999,15.848409375000015
675,6.81424234,15.743396250000014
675,6.9452715099999995,15.650813250000013
675,7.03903195,15.600807000000016
675,7.16378447,15.536227500000015
675,7.313055449999999,15.446025750000015
675,7.448595480000001,15.341203125000016
675,7.59865157,15.248620125000015
675,7.751061119999999,15.148798125000013
675,7.84501713,15.048023625000015
675,7.93112814,14.986206375000014
675,8.0539193,14.929627875000014
675,8.12414195,14.847617625000014
675,8.219275620000001,14.801992875000014
675,8.346381599999999,14.736984750000014
675,8.502713400000001,14.648402250000013
675,8.649238389999999,14.544389250000012
675,9.2472285,14.448996375000014
675,9.221741929999999,14.213586000000014
675,9.27075464,14.162198625000013
675,9.35113523,14.097619125000012
675,9.49033163,14.034992250000013
675,9.64325015,13.943409375000014
675,9.82165616,13.848588000000012
675,10.009863399999999,13.745432250000013
675,10.156901600000001,13.649801250000014
675,10.2666896,13.547598000000013
675,10.3803994,13.490019375000013
675,10.5097927,13.426630500000012
675,10.5960555,13.343810625000012
675,10.680356999999999,13.299995625000012
675,10.8352369,13.235797125000012
675,10.9077757,13.148833875000012
675,10.9881554,13.107400125000012
675,11.1312727,13.043820750000013
675,11.205771,12.942617625000011
675,11.2704672,12.883229250000012
675,11.3135995,12.820030875000011
675,11.3822175,12.748593375000013
675,11.3959396,12.648390375000012
675,11.4194676,12.54699675000001
675,11.4449523,12.500229000000012
675,11.450834599999999,12.436602000000011
675,11.4527941,12.348019500000012
675,11.429268899999999,12.277201125000012
675,11.439072,12.21319312500001
675,11.439072,12.140422125000011
675,11.441031500000001,12.049601250000013
675,11.4469137,11.945635875000011
675,11.425348,11.84981437500001
675,11.4175063,11.74861125000001
675,11.4351511,11.702415000000011
675,11.4312302,11.63702587500001
675,11.425348,11.550205500000011
675,11.415544,11.509629000000011
675,11.4351511,11.44562100000001
675,11.4175063,11.34603712500001
675,11.421427099999999,11.250834750000012
675,11.4116231,11.14839337500001
675,11.4135845,11.09362462500001
675,11.4194676,11.02999762500001
675,11.421427099999999,10.94003400000001
675,11.4233885,10.84902262500001
675,11.421427099999999,10.80663637500001
675,11.421427099999999,10.742628375000011
675,11.4135845,10.65061687500001
675,11.4194676,10.54003162500001
675,11.4018219,10.486405875000012
675,11.415544,10.42282650000001
675,11.425348,10.34919825000001
675,11.4194676,10.25180512500001
675,11.415544,10.15041150000001
675,11.4116231,10.103215125000009
675,11.4096636,10.03963575000001
675,11.405742700000001,9.94500487500001
680,0.0008040149169999999,99.9931166250001
680,0.0008102206269999999,99.9010098750001
680,0.000826704536,99.6391676250001
680,0.0008476487209999999,99.4072338750001
680,0.0008732470180000001,99.10986337500009
680,0.000922504739,98.6979547500001
680,0.000954502752,98.0052015000001
680,0.0010196627,97.20743512500009
680,0.0010743502800000001,96.6990858750001
680,0.0011625873,96.05533875000009
680,0.00120757863,95.19932700000008
680,0.00127952592,94.79132362500009
680,0.00139336134,94.14733837500009
680,0.00154171607,93.18931387500008
680,0.0016780474000000001,92.1333247500001
680,0.0018520005400000001,91.20530400000008
680,0.00194159543,90.17931862500009
680,0.00212679629,89.23334325000009
680,0.00226836369,88.72132687500009
680,0.00247528465,88.07334112500008
680,0.0027289420399999997,87.19132612500007
680,0.0030025741999999997,86.18134275000008
680,0.00329695627,85.19931525000007
680,0.0036175190400000003,84.15532762500008
680,0.00382463395,83.19930337500007
680,0.00405773517,82.63532812500007
680,0.00437965537,82.00934512500008
680,0.00458327941,81.18933787500008
680,0.004887358499999999,80.72732775000007
680,0.00533377988,80.06734050000007
680,0.00591207299,79.19332650000008
680,0.0064500282,78.19534462500008
680,0.00697169389,77.18931412500008
680,0.00750674099,76.57533262500007
680,0.00810811071,75.92934712500008
680,0.00858168187,75.18930225000008
680,0.0108998738,74.16531712500007
680,0.011243868399999999,72.58731037500007
680,0.0120678988,72.10334512500006
680,0.012837513200000001,71.45531175000006
680,0.0137042989,70.82132775000007
680,0.0152027133,70.16334075000006
680,0.0170140283,69.16931175000006
680,0.018739827299999998,68.16532912500006
680,0.019843717400000002,67.21130512500007
680,0.021169163999999997,66.66733237500007
680,0.0230990281,66.03134812500005
680,0.0241951439,65.19533887500006
680,0.025990910199999998,64.75533150000005
680,0.028589329299999997,64.09934475000007
680,0.031681385699999995,63.21332925000006
680,0.034995002399999996,62.20934662500006
680,0.037511792499999995,61.20331612500006
680,0.0400927238,60.57933337500006
680,0.0436240043,59.945301750000056
680,0.0461660602,59.18130150000005
680,0.0510402824,58.23532612500006
680,0.0546182091,57.721309500000054
680,0.0603067456,57.06932325000005
680,0.0666754931,56.159304750000054
680,0.0719908785,55.203328125000056
680,0.0774831278,54.52133812500006
680,0.0831813813,53.88730650000005
680,0.10834883899999999,53.18331375000005
680,0.11268397100000001,50.835306000000045
680,0.120771045,50.36734275000005
680,0.12953851500000002,49.73531137500005
680,0.14316600599999998,49.08932587500005
680,0.157104543,48.10534575000005
680,0.174425644,47.20132800000004
680,0.194001797,46.21334737500005
680,0.217252149,45.21531787500004
680,0.228644029,44.14532700000004
680,0.244040551,43.65531337500004
680,0.26480256900000004,43.02733012500004
680,0.277866318,42.19532137500004
680,0.296587066,41.73931200000004
680,0.328254973,41.103327750000034
680,0.36254726,40.16530575000004
680,0.402943697,39.211329375000034
680,0.42945999300000004,38.18734425000003
680,0.45889226,37.58331637500004
680,0.503021234,36.95533312500004
680,0.530451187,36.14932762500003
680,0.586769078,35.21930662500004
680,0.649968686,34.25332875000004
680,0.6992104459999999,33.75331387500003
680,0.765812176,33.12133012500003
680,0.8189807410000001,32.133301875000036
680,1.08769035,31.51531987500003
680,1.13018346,29.049345000000027
680,1.1959603300000001,28.59333562500003
680,1.29569264,28.005309750000027
680,1.36535033,27.201304500000028
680,1.4668291,26.715339000000025
680,1.60730828,26.067305625000028
680,1.80250441,25.195339500000024
680,2.00759596,24.145303500000026
680,2.27904692,23.191327125000022
680,2.59240856,22.20115575000002
680,2.79245572,21.31061587500002
680,2.9750396500000003,20.81160112500002
680,3.21253482,20.42350500000002
680,3.34777543,19.94592150000002
680,3.69780906,19.322748375000018
680,3.82722821,19.165300125000016
680,3.88873648,19.011995250000016
680,3.92579706,18.921984000000016
680,3.9673196199999996,18.860404875000018
680,4.01272299,18.795777750000017
680,4.04629065,18.720196875000017
680,4.10702266,18.617803125000016
680,4.169500429999999,18.52679175000002
680,4.2121876,18.47621400000002
680,4.27563628,18.411396375000017
680,4.32647252,18.322575750000016
680,4.37342841,18.25299562500002
680,4.42116009,18.188606625000016
680,4.496639129999999,18.122407875000018
680,4.57347557,18.021395250000015
680,4.615774839999999,17.920811250000014
680,4.69552167,17.818417500000017
680,4.75217868,17.772411750000014
680,4.81213443,17.709784875000015
680,4.872672730000001,17.644776750000016
680,4.937479740000001,17.58138787500002
680,5.03915176,17.517379875000017
680,5.13966102,17.417176875000017
680,5.2465722,17.322212625000017
680,5.34708099,17.220580875000017
680,5.40179806,17.122187625000016
680,5.4667987899999995,17.064180375000014
680,5.55605348,17.006792250000018
680,5.60494931,16.921400625000018
680,5.67402551,16.879014375000015
680,5.7753101000000004,16.813815750000018
680,5.8942511699999995,16.721804250000016
680,6.002133710000001,16.615791000000016
680,6.07256638,16.522398375000016
